count,HR,DY,pas_count,avg_trip_dist,avg_trip_time
21191,20,2013-12-08,1.752347694776084,3.0224802982398162,658.3467509791893
6392,7,2013-12-08,1.6007509386733416,4.465361389236547,628.4430538172716
5594,5,2013-12-08,1.7050411154808724,4.515457633178401,674.662495530926
5752,1,2013-12-03,1.6543810848400555,3.388788247566065,604.8647426981919
21881,17,2013-12-04,1.6722727480462503,2.8264192678579576,1036.1152141127004
24995,1,2013-01-19,1.7951990398079616,3.015275855171034,658.4535707141429
28452,1,2013-01-20,1.8353718543511879,2.9490830170111058,654.6316954871362
30113,0,2013-01-19,1.8202437485471392,2.9880158071264926,683.1781290472553
24171,14,2013-01-13,1.7377849489057136,2.9322080178726546,698.4868644243102
18271,4,2013-01-01,1.8524437633408133,3.5920414865086654,699.2754091182749
24567,7,2013-01-16,1.6033703748931494,2.5846798550901626,704.2873366711442
4638,5,2013-01-16,1.5435532557136697,4.493404484691675,722.138206123329
28627,22,2013-05-14,1.7073741572641212,3.0582540957837043,662.073671708527
19569,17,2013-05-26,1.828453165721294,3.120996474015021,768.3461086412183
10995,2,2013-05-17,1.6990450204638472,3.2224556616643945,619.6738517507958
24334,10,2013-05-17,1.6554203994411112,2.597648968521414,860.2659242212542
12405,8,2013-02-02,1.6309552599758161,2.7240765820233768,531.7896009673519
33216,22,2013-02-02,1.8379094412331407,2.484465920038534,762.3477842003854
29128,17,2013-02-03,1.7333836858006042,2.905929003021151,663.4574636088987
33508,20,2013-02-06,1.6670645815924556,2.7004667542079526,664.6576339978512
26317,9,2013-02-04,1.6009043583995137,2.3894570049777744,797.6203594634646
23480,17,2013-02-15,1.6839011925042588,2.8299169505962496,894.9674190800681
26069,14,2013-02-12,1.6594806091526333,2.678597567992637,809.2238674287468
25155,17,2013-02-17,1.7994434506062413,2.678360564500102,702.2065195786126
8951,0,2013-02-05,1.6499832420958551,3.6416836107697446,639.3494581610993
32718,20,2013-02-02,1.8016076777309127,2.377965034537567,687.9835564521059
21943,2,2013-03-23,1.7775600419268103,3.1698386729253087,654.9911589117258
25056,17,2013-03-29,1.7521950830140485,2.690504869093229,762.0190772669221
31815,23,2013-03-29,1.8263397768348264,2.9173220179160735,684.5672481533868
12043,2,2013-03-29,1.7469069168811757,3.18299842232002,609.9408785186415
24077,9,2013-03-29,1.6625825476595921,2.583076795281809,680.1273829796071
23030,10,2013-03-29,1.7030829353017802,2.6072457663916646,698.3395136778115
24832,13,2013-03-24,1.75390625,2.8842735180412395,695.0427271262887
16666,16,2013-03-21,1.765330613224529,3.006986679467179,868.3720748829953
25950,9,2013-12-05,1.610019267822736,2.2536805394990425,857.5833911368015
22964,13,2013-12-05,1.6612088486326424,2.9322152064100298,946.7924142135516
22868,10,2013-12-05,1.6367412978835054,2.3743331292636003,858.7151915340213
13275,8,2013-12-07,1.6540866290018832,2.938533333333335,579.9706967984935
33878,23,2013-12-07,1.8498140386091269,2.7539819351791808,823.9332900407344
24583,2,2013-12-08,1.8300858316722939,3.075190578855304,684.2589594435178
12375,6,2013-01-18,1.5416565656565657,3.3024799999999943,592.7987070707071
8070,2,2013-01-18,1.7188351920693927,3.223192069392813,602.0710037174721
4512,4,2013-01-18,1.6945921985815602,4.439835992907804,673.6376329787234
12847,23,2013-01-21,1.6971277341013467,3.8742718144313897,640.1914065540593
16114,3,2013-05-11,1.7634975797443218,3.35199515948864,682.0815439990071
31138,20,2013-05-22,1.6983428608131543,2.7676183441454163,688.9769092427259
32468,21,2013-05-10,1.7840643094739437,2.761216582481216,697.4503511149439
23152,20,2013-05-12,1.7771682791983414,2.9208984105044915,749.8451105736006
19313,15,2013-05-23,1.7411588049500337,2.739882980375914,1215.0299798063481
2782,3,2013-05-07,1.6391085549964055,3.628544212796551,627.3170381020848
26669,9,2013-07-18,1.644831077280738,2.408262027072634,910.1928081292887
33028,21,2013-07-18,1.7208429211578056,2.9260091437568074,715.7859392031004
27870,18,2013-07-20,1.831324004305705,2.570199497667747,713.2323286688195
28153,19,2013-07-20,1.8304976379071503,2.520513266792167,701.4897524242532
27325,8,2013-07-18,1.628655077767612,2.460583714547121,855.4062946020128
22419,15,2013-07-15,1.7226013649136893,2.847980284580042,865.8361657522637
26231,21,2013-07-15,1.7234569783843543,3.0646063817620375,647.7554039114026
24658,12,2013-07-19,1.6975018249655285,2.6283855138291785,863.9750588044448
15155,3,2013-07-20,1.8038271197624547,3.318651270207856,634.9093368525239
24484,12,2013-07-22,1.6925747426891031,2.4989172520829896,813.378001960464
4334,5,2013-07-23,1.5821412090447624,4.416993539455468,669.843793262575
21439,15,2013-07-24,1.719249965017025,2.939869396893506,942.4009515369187
10455,1,2013-07-25,1.6963175514108082,3.280943089430893,640.5343854615016
17621,16,2013-07-24,1.7306055274956018,2.9343936212473745,908.230123148516
23376,9,2013-08-19,1.6634582477754962,2.7735472279260818,778.7026437371663
22752,9,2013-08-23,1.6651722925457102,574.2256302742614,847.387438466948
19322,12,2013-08-24,1.7835110237035503,2.887215609150194,710.7314977745575
20112,15,2013-08-22,1.7098747016706444,3.249368536197297,1050.128878281623
29227,19,2013-08-23,1.77301809970233,507.76398261881315,711.4504396619565
14408,1,2013-08-23,1.7157828983897834,329.68965088839553,666.8733342587451
21223,13,2013-08-23,1.6862837487631344,3.0718494086604196,1280.6369504782547
21812,12,2013-08-20,1.675178800660187,2.639115624426922,810.6790757381258
27330,22,2013-08-21,1.729198682766191,357.17294255396996,712.0864983534577
18283,11,2013-08-19,1.705901657277252,2.821198927965867,766.3955587157469
3702,4,2013-08-22,1.686385737439222,1031.1213776337113,686.7436520799567
15359,3,2013-05-04,1.7824077088352106,3.3316895631225965,658.0482453284719
32913,21,2013-05-04,1.8322851153039832,2.596084525871236,676.5579254397958
5179,2,2013-05-01,1.6846881637381734,3.343458196563042,604.6864259509558
22871,11,2013-05-01,1.697214813519304,2.5621302085610647,883.8330199816361
20742,11,2013-10-28,1.6478642368141934,2.7477938482306405,820.3907530614213
29562,19,2013-10-28,1.6967390568973681,2.660400514173602,694.2324605912996
11293,4,2013-03-02,1.7974851678030639,3.661142300540158,674.0289559904365
28282,17,2013-03-02,1.7802135633972138,2.55080722721165,679.7908563750796
2273,3,2013-01-28,1.6748790145182577,3.85055433347998,644.7135943686758
23254,7,2013-04-19,1.6167971101745937,2.784598348671199,690.8563257934119
19867,9,2013-04-20,1.709568631398802,2.6448915286656254,591.4266874716867
10119,0,2013-04-29,1.7004644727739895,3.8367536317818,654.9637315940311
13729,0,2013-04-17,1.6739747978731152,3.500166071818776,655.8149901668002
23909,15,2013-04-17,1.7236605462378185,2.8581333389100343,894.1768789995399
23686,15,2013-04-21,1.7735371105294266,3.3094093557375683,852.0787384953137
27008,21,2013-04-15,1.6893513033175356,3.0350588714454942,635.4459049170616
34043,22,2013-11-23,1.8351496636606643,2.5196692418412043,719.1835619657492
31293,18,2013-11-19,1.671076598600326,2.3738938420733033,808.6427955133736
23250,15,2013-11-13,1.6865806451612904,2.8096266666666634,920.4722150537634
26863,9,2013-06-07,1.636488850835722,2.406070059189215,911.7692737222202
27703,21,2013-06-08,1.8411363390246545,2.64238060859835,698.8538425441288
12519,6,2013-04-22,1.5623452352424314,3.3377522166307214,594.114865404585
12442,6,2013-04-26,1.558752612120238,3.4414957402346897,609.6154959009806
28362,8,2013-05-30,1.6620830688950003,2.459816656089131,820.7744517311896
25250,12,2013-05-30,1.6828514851485148,2.5514114851485132,937.3201188118812
23025,15,2013-05-30,1.739413680781759,2.873888382193268,1023.8137676438654
33567,21,2013-05-09,1.7310453719426817,3.050933952989553,704.3622009711919
25023,17,2013-05-13,1.6934020700955121,2.7237425568477027,804.9111217679734
27226,1,2013-05-18,1.7834790274002792,3.1694097553808787,697.0231763755233
28109,18,2013-05-18,1.8085666512504892,2.7369483083709865,920.2338396954711
25244,12,2013-05-23,1.682063064490572,2.625049912850576,976.3022896529868
29916,19,2013-05-24,1.7702232918839418,2.5821831127156045,807.7497660114989
23406,17,2013-10-04,1.7132359224130564,2.8667576689737633,957.9700076903358
22821,10,2013-10-03,1.637789755050173,2.587106174137856,847.5778887866438
19538,16,2013-10-06,1.7648684614597194,3.64044323881667,894.2131231446413
21135,12,2013-06-16,1.7706647740714454,2.961880293352264,671.8769813106222
23094,17,2013-06-15,1.8136745475015155,2.784552697670391,746.1589157356889
26352,1,2013-06-16,1.8209623557984214,3.0569877049180354,708.4717289010322
26600,1,2013-06-15,1.8078571428571428,3.1632477443609033,729.0266165413534
22942,22,2013-06-10,1.7027722081771424,3.3076126754424204,680.4486531252725
4089,2,2013-06-11,1.6722915138175594,3.3761751039373933,625.1102959158718
30641,19,2013-06-10,1.7111713064195033,2.4186713880095296,700.7048072843576
23008,14,2013-06-23,1.783336230876217,3.2263573539638344,781.89703581363
5383,4,2013-06-28,1.7349061861415567,4.478833364295002,683.8400520156047
23202,12,2013-06-21,1.6886475303853117,2.73088397551935,873.1197310576674
23948,10,2013-05-21,1.654835476866544,2.547562635710707,873.1501169199934
22404,11,2013-05-20,1.669567934297447,2.860199517943224,832.8566773790394
3018,4,2013-05-20,1.6315440689198144,5.1276507620941,723.4754804506296
23371,13,2013-05-24,1.69757391639211,2.987061315305292,946.2024731504856
27959,0,2013-05-25,1.8181623090954613,3.1416112879573643,731.7540326907257
19182,22,2013-05-27,1.7367844854551142,3.5811135439474544,691.6030653737879
25767,14,2013-01-24,1.7192144991655993,2.663091551208908,788.1562075522955
29979,1,2013-01-27,1.8096667667367157,2.917385503185559,663.1314253310651
23812,15,2013-02-10,1.7627666722660844,2.9922572652444064,730.9350327565933
26494,17,2013-02-06,1.656563750283083,2.5348909186985793,755.7634181324073
15971,17,2013-02-08,1.7070314945839333,1.9648951224093698,657.4697263790621
5488,2,2013-02-07,1.6342930029154519,3.183826530612241,593.3445699708454
26472,22,2013-02-05,1.6974161378059838,3.0677836959806624,656.1232623148987
20145,22,2013-02-03,1.70578307272276,3.26523901712584,606.2917349218168
25213,17,2013-04-10,1.6715583230872961,2.644788006187277,810.2368222742236
23537,15,2013-04-06,1.8119131580065428,2.8140616901049382,935.3488974805625
2855,4,2013-04-03,1.6437828371278458,4.4599789842381785,656.3877408056042
23801,15,2013-04-22,1.7118608461829334,2.8013583462879748,775.1712112936431
24463,7,2013-04-23,1.6309528675959613,2.5775027592690964,666.0931611004374
8459,1,2013-07-01,1.7018560113488592,3.9847168696063306,663.4499349804942
19686,15,2013-12-18,1.702885299197399,3.0144214162348906,1128.8340444986284
20355,15,2013-12-22,1.7869810857283224,3.06416998280521,883.7927290591992
22959,12,2013-12-17,1.6573021473060674,2.3169232109412463,956.297617492051
20724,11,2013-12-22,1.7596506465933217,2.71582802547771,656.6616483304381
5263,5,2013-12-19,1.590727721831655,5.030558616758511,702.8487554626639
2461,3,2013-04-23,1.662738724095896,3.5218041446566444,600.5461194636326
31854,20,2013-04-23,1.685816537954417,2.801699629559866,655.3351541407673
23695,12,2013-04-24,1.6762608145178308,2.4722418231694476,847.8859253006964
10849,4,2013-05-18,1.7354594893538575,3.728892063784684,676.9375979352935
6281,1,2013-04-02,1.618213660245184,3.4612147747174005,600.7116701162236
22800,15,2013-10-31,1.6999122807017544,2.819871491228075,925.4564473684211
25336,9,2013-10-31,1.6087385538364383,2.389719371645092,847.7828781180929
28840,21,2013-10-31,1.7642163661581138,2.946264909847427,816.3351595006935
3031,4,2013-10-30,1.6031012867040582,4.425374463873311,657.7697129660178
22919,14,2013-10-29,1.6612853963960033,2.739778786159946,878.5755923033291
23306,15,2013-10-24,1.691324122543551,3.0858092336737237,993.0417489058611
13780,23,2013-01-13,1.6682148040638607,3.8384571843251076,644.6540638606676
22772,10,2013-03-18,1.6522044616195328,2.696730634112068,720.4518707184261
21629,0,2013-03-22,1.737435850016182,3.300579777151045,676.456886587452
3449,4,2013-03-21,1.6213395187010728,4.588643084952162,672.6401855610322
3371,4,2013-03-18,1.6235538415900326,5.106422426579647,708.3699199050727
4956,6,2013-03-24,1.6450766747376917,4.6818381759483385,654.5930185633575
2960,4,2013-03-25,1.641554054054054,5.039408783783781,697.1334459459459
22517,22,2013-03-25,1.726073633254874,3.295027312697076,641.6011013900609
33239,19,2013-10-05,1.8184662595144259,2.500497307379891,753.6483047023075
20230,10,2013-10-06,1.7161641127039051,2.923826000988628,661.8357390014829
18099,16,2013-07-28,1.7944085308580584,3.3459461848720893,795.9814354384221
4609,5,2013-07-29,1.5914515079192884,5.265237578650469,683.5547841180299
2766,3,2013-02-20,1.6305133767172812,3.657689804772233,624.324295010846
8794,1,2013-02-28,1.6636342961109847,3.295194450761883,609.8171480554923
5110,5,2013-06-22,1.681996086105675,4.712704500978476,686.26614481409
5100,6,2013-06-22,1.6111764705882352,4.482419607843134,644.233137254902
21863,14,2013-06-29,1.802771806247999,2.8958605863788165,813.0776197228193
5732,5,2013-06-30,1.7384856943475226,4.425003489183531,667.9759246336357
6745,1,2013-06-24,1.683024462564863,4.0444640474425535,654.1930318754634
21397,17,2013-12-27,1.810300509417208,2.8726746740197213,896.2779361592746
7411,8,2013-12-28,1.721090271218459,3.6598529213331563,587.0120091755499
18182,16,2013-12-28,1.8522714772852271,3.0096232537674625,879.7961170388296
32524,19,2013-11-20,1.6796519493297257,2.533980445209695,743.1749477309064
25717,20,2013-02-17,1.7952716102189212,2.5582579616596055,584.0578216743788
18418,16,2013-10-24,1.7191877511130416,3.218720816592464,970.3597567596915
24545,12,2013-10-23,1.644408229782033,2.5410466490120207,899.389855367692
9307,8,2013-04-07,1.6758353927151606,3.2833136348984633,544.8822391748147
14442,0,2013-03-27,1.7065503392881873,3.3701710289433597,626.1942251765684
27686,18,2013-07-31,1.7176190132196778,2.5784894892725654,867.97269378025
23780,14,2013-10-21,1.651555929352397,3.0531093355761194,835.4586206896552
21226,12,2013-10-21,1.6471308772260436,2.784147743333647,797.1255535663809
21867,7,2013-06-10,1.6122467645310286,3.0317345772168083,717.2011249828508
20069,11,2013-04-01,1.6947032737057153,2.8425641536698336,721.6680950720016
31987,19,2013-12-17,1.685340919748648,2.400760621502483,701.7844124175447
10977,8,2013-12-21,1.6449849685706477,3.3770738817527617,626.2612735720143
27465,23,2013-12-21,1.8433278718368833,2.7532051702166407,809.4577098124886
11047,1,2013-12-18,1.6908662985425909,3.5636254186656986,652.4398479225129
8982,4,2013-01-26,1.7610777109775106,3.6771342685370705,685.5083500334001
4412,5,2013-01-11,1.550090661831369,4.89300543970988,675.556890299184
18224,16,2013-11-19,1.6680201931518877,2.9482566944688315,892.1025021949079
21551,14,2013-11-18,1.6433112152568325,3.0176182079717933,831.735325506937
17995,9,2013-11-23,1.6643512086690748,2.5736888024451257,616.4660183384274
10047,4,2013-10-26,1.7811286951328755,3.767356424803428,670.3458743903653
20217,15,2013-07-27,1.8012069050798833,2.947359153187914,791.9974279072068
32744,19,2013-06-05,1.6968299535792817,2.5269667725384806,754.9614280478867
25308,15,2013-06-01,1.7961514145724673,2.8188260629050004,749.8749407302039
10718,4,2013-12-21,1.7703862660944205,4.311911737264416,727.6509610001866
15481,9,2013-12-21,1.6759899231315807,2.9240468961953408,619.5068794005555
19859,11,2013-12-24,1.7276297900196385,2.3512427614683564,658.011380230626
20482,15,2013-12-23,1.741431500829997,2.861246948540183,961.6809881847475
14361,7,2013-12-23,1.5623563818675579,2.9097653366757186,666.7426363066638
9845,0,2013-12-23,1.7029964448958863,3.467015744032505,637.5401726764856
21870,17,2013-12-24,1.8013260173754,2.5406803840877963,678.5046639231824
19322,22,2013-12-23,1.78858296242625,2.8664392919987614,647.8088707173171
10520,15,2013-08-01,1.2759505703422054,3.21259505703423,1009.8340304182509
14884,19,2013-08-02,1.335057780166622,12.472755979575465,703.5257323300189
23649,11,2013-03-28,1.7032009810139963,2.492443655122837,793.8211763710939
18531,16,2013-06-04,1.7183098591549295,2.9461540121957803,930.3290702066807
23776,2,2013-06-02,1.8127944145356663,3.203728129205927,670.3969549125168
4533,2,2013-11-13,1.670637546878447,3.24970659607324,604.1925876902714
6149,1,2013-11-11,1.688079362497967,3.446479102293056,616.1917384940641
13464,1,2013-12-31,1.7811942959001783,3.227647058823531,614.9684343434343
6302,6,2013-12-31,1.581402729292288,3.7000650587115196,573.0796572516662
17684,10,2013-12-31,1.7130174168740104,2.5329065822212207,610.9202103596472
32581,20,2013-09-26,1.6985359565390872,2.8771038335226007,738.3691722169362
19398,16,2013-09-28,1.8082792040416538,2.856551190844414,885.475048974121
19959,11,2013-09-24,1.6585500275564908,2.6892960569166746,952.3616914675084
13796,9,2013-09-29,1.7039721658451725,3.0864207016526493,594.0775587126703
5219,5,2013-09-28,1.7064571757041578,4.6244223031232075,698.0885227054991
17021,16,2013-09-23,1.7262793020386582,3.202578579401908,983.4238293872276
19315,21,2013-09-29,1.729018897230132,3.4877561480714423,690.95635516438
19449,15,2013-07-07,1.7872384184276826,3.269644711810377,693.1567689855519
3461,3,2013-12-17,1.7029760184917653,3.7683472984686506,637.0881248194164
3742,4,2013-03-28,1.6691608765366115,4.431568679850347,662.7509353287012
20156,7,2013-03-28,1.5978368723953165,2.789396209565385,622.8159357015281
4961,5,2013-11-18,1.57125579520258,5.370878855069537,740.178996170127
20788,1,2013-12-01,1.8147969982682317,3.0568929189917293,636.1979026361362
23819,8,2013-09-30,1.6131659599479407,2.7955585876821063,907.6752172635291
13484,23,2013-08-18,1.7106199940670423,3.8336999406704257,718.6271877781074
24409,9,2013-08-14,1.6483674054651973,2.5207657011757956,789.4322995616371
17692,16,2013-08-13,1.7085123219534253,2.9888051096540758,828.1511982817093
19140,13,2013-08-18,1.7623301985370952,334.08876332288406,773.2834378265413
22909,18,2013-08-16,1.7403640490636867,2.8621388973765796,988.9101663101837
11053,6,2013-08-14,1.5705238396815344,123.70122681624898,568.2315208540667
6726,2,2013-08-15,1.711269699672911,221.44459411239964,621.6439191198335
21419,10,2013-08-09,1.6786497969092862,26.566476959708652,787.1737242635044
23811,9,2013-08-09,1.6496157238251228,2.651438410818531,813.0335139221369
16550,23,2013-08-05,1.7159516616314199,3.4200199395770343,685.7436253776435
27103,21,2013-08-08,1.6936870457144966,454.3038121241188,673.2487916466812
26312,22,2013-08-08,1.7101702645180905,194.4951257981148,702.9933490422621
19453,12,2013-08-10,1.7832725029558423,2.776405695779575,774.5387343854418
23265,17,2013-08-06,1.7130023640661938,2.768805071996559,808.9636793466581
22019,13,2013-08-07,1.722875698260593,2.769956855443021,859.0243426131977
2598,3,2013-08-05,1.6389530408006159,3.77658583525789,647.0615858352579
23113,13,2013-10-09,1.6639120841085104,2.885117033703973,911.0108596893523
3546,3,2013-10-09,1.6979695431472082,3.547882120699383,630.3460236886633
27590,8,2013-10-10,1.6108735048930771,2.4464229793403414,881.7924972816238
31910,23,2013-10-12,1.8476339705421498,2.810357568160446,817.8083986211219
6012,1,2013-10-08,1.6655023286759814,3.278812375249501,601.6027944111777
5458,5,2013-10-12,1.7183950164895565,4.795386588493952,781.9939538292415
10556,0,2013-10-08,1.669761273209549,3.912553050397881,669.5848806366048
23499,23,2013-10-16,1.7246691348568024,3.3978552278820415,687.8476956466233
6225,1,2013-10-15,1.7042570281124498,3.347322088353413,604.535421686747
25521,8,2013-10-16,1.6020140276634929,2.545872418792367,805.7860193566083
10955,8,2013-10-20,1.6395253308991329,3.429702418986763,585.7175718849841
9422,7,2013-10-19,1.607620462746763,3.8188834642326466,623.163553385693
21961,9,2013-10-15,1.5879513683347752,2.596461909749101,796.161331451209
7368,7,2013-10-20,1.6207926167209554,4.399070304017365,636.3403908794788
23716,17,2013-10-16,1.6901669758812616,2.8412940630797743,887.1502782931354
9250,1,2013-10-17,1.675027027027027,3.3027740540540496,620.9696216216216
19045,9,2013-10-19,1.6847466526647414,2.621227093725387,635.6548700446311
2583,4,2013-10-15,1.651567944250871,5.018010065814948,692.593883081688
9284,2,2013-10-18,1.696143903489875,3.256805256355018,631.2049763033175
2917,4,2013-10-16,1.588618443606445,4.6063764141240995,676.10113129928
3634,3,2013-10-17,1.670610897083104,3.5895211887726988,631.5886075949367
21949,17,2013-09-22,1.7631327167524717,3.4433204246207105,927.841860677024
24684,14,2013-09-19,1.6680440771349863,3.1007069356668318,935.109139523578
29099,23,2013-09-19,1.7217430152238908,3.18821505893673,719.3938279665967
28575,18,2013-09-17,1.6902887139107612,2.5900237970253714,902.6849343832021
10767,4,2013-09-21,1.8083960248908701,3.7668737809974933,678.37364168292
2494,3,2013-09-16,1.6226944667201284,3.817085004009623,644.9538893344026
32572,19,2013-07-11,1.7096893036964265,2.558061218224245,768.900835073069
11413,0,2013-07-09,1.7017436256900027,4.166334881275736,759.8759309559274
20114,19,2013-07-07,1.786317987471413,2.8778596997116415,630.2685194391966
16063,23,2013-07-08,1.7032932826993712,3.6700871568200197,729.0963082861234
6852,2,2013-07-11,1.7291301809690602,3.6402043199065925,635.2473730297723
12463,6,2013-07-11,1.5505095081441065,3.062466500842496,550.6108481104068
9532,8,2013-11-03,1.6760386067981536,3.091913554343264,580.6286193873269
22596,23,2013-07-03,1.807001239157373,3.2312856257744715,678.8424942467693
29189,18,2013-07-19,1.7319538182191923,2.5376405495220835,872.2606118743362
2937,3,2013-01-24,1.7378277153558053,3.3624004085801835,608.7316990125979
20298,20,2013-01-21,1.6992314513745197,3.073255493152034,585.6152330278845
25875,18,2013-01-27,1.7348019323671497,2.842677487922698,725.5876328502416
23808,12,2013-01-28,1.6413810483870968,2.3854313676075285,693.4765625
4718,1,2013-01-28,1.681856718948707,3.5493450614667226,612.9434082238237
25035,12,2013-01-24,1.6972238865588176,2.3379400838825615,725.6573996405033
23612,11,2013-09-10,1.6669913603252584,2.6452608842961203,924.9830594612908
26460,14,2013-09-11,1.6881330309901739,2.665938019652305,894.4491685563114
26080,9,2013-09-13,1.6252300613496933,2.744197852760736,924.4671395705521
16815,16,2013-09-13,1.6688076122509663,3.186768956289026,1042.460541183467
24483,7,2013-09-12,1.6101784911979742,2.7463276559245156,724.9705101499
26439,9,2013-09-12,1.61957713983131,2.4946412496690535,923.4479745830024
3649,3,2013-11-07,1.6445601534667031,3.546999177856947,620.765689229926
27022,1,2013-11-09,1.7962401006587225,3.006792243357263,679.1026941011028
26110,15,2013-11-09,1.7796246648793566,2.691657602451169,818.7283033320567
26394,9,2013-11-07,1.6085473971357127,2.4017117526710607,864.4178980071229
24390,17,2013-11-04,1.688191881918819,2.784236982369818,862.7958179581796
12987,6,2013-11-07,1.5496265496265496,3.273519673519666,604.3729883729884
24136,14,2013-10-30,1.6663490222074908,2.9218296320848545,912.6501491547896
27143,8,2013-10-30,1.6140809785211656,2.3355767601223163,799.7109383634823
32273,19,2013-10-02,1.6771294890465713,2.6129724537539096,739.2450655346574
26770,14,2013-03-06,1.6728427344041839,2.695926783713107,796.5884572282406
12693,6,2013-03-06,1.5434491451981407,3.1019703773733545,562.2528165130387
10962,0,2013-03-05,1.6593687283342455,3.575043787629999,644.1283524904214
25157,10,2013-03-07,1.6214572484795484,2.3729280120841194,750.5096792145328
26794,14,2013-03-09,1.7443830708367545,2.7081320444875665,773.4828319773084
24471,11,2013-03-08,1.6577172980262351,2.3824200073556465,778.3224633239345
10416,4,2013-03-09,1.7640168970814132,3.7502956989247336,663.0404185867895
34041,23,2013-03-08,1.8092594224611498,3.014087423988719,680.1492905613819
25385,19,2013-08-26,1.7009257435493401,2.7027922001181794,643.846365964152
17155,7,2013-08-26,1.5930632468668027,3.1341678810842306,657.433401340717
20985,12,2013-08-27,1.68787228973076,383.9581605908982,796.9745055992375
18415,7,2013-08-29,1.588813467282107,2.93499321205539,649.029704045615
27838,12,2013-08-28,1.6997269918816007,84.99864681370843,851.0064300596307
3360,4,2013-08-26,1.6988095238095238,4.937035714285714,718.6130952380952
22582,17,2013-08-30,1.743113984589496,2.9842365600921075,803.620715614206
21283,10,2013-08-28,1.6710050274867265,2.605412770756005,806.9850584973923
6264,2,2013-08-29,1.683588761174968,3.3584131545338445,616.7959770114943
3761,3,2013-08-28,1.6548790215368254,3.5245041212443495,623.2180271204467
21361,0,2013-08-30,1.7631665184214222,3.3369107251533183,698.4950610926455
16450,16,2013-12-06,1.7130699088145898,3.048387234042552,1079.444498480243
8040,1,2013-12-04,1.6308457711442785,3.2602960199004984,607.2235074626866
22035,7,2013-12-09,1.5854776491944633,2.8636564556387603,773.9981847061493
8497,1,2013-12-27,1.7352006590561375,3.365640814405081,606.5817347299047
22186,15,2013-11-21,1.68015865861354,3.001222843234473,1011.7695393491391
23269,10,2013-11-21,1.6248657011474494,2.501538527654818,902.0740040397095
23148,14,2013-01-03,1.7108605495075169,2.8243986521513773,737.9769310523587
21400,10,2013-01-03,1.6879906542056076,2.5078588785046714,701.0683177570094
18659,7,2013-01-04,1.5912428318773781,2.6700380513425115,606.346052843132
15944,21,2013-01-01,1.8063221274460612,3.249121299548415,591.4361515303563
3344,4,2013-01-04,1.6429425837320575,4.7555801435406755,691.9883373205741
19697,17,2013-01-01,1.8244402700918922,3.143271056506071,648.7893080164492
24752,8,2013-01-03,1.6252828054298643,2.54447236586943,693.6588558500323
13841,22,2013-01-06,1.701177660573658,3.548610649519545,616.8284806011127
19023,13,2013-01-07,1.6420648688429795,2.672884403090988,672.4969247752721
10898,6,2013-01-02,1.6089190677188474,3.6516984767847336,614.7085703798862
2699,4,2013-01-09,1.6917376806224527,4.38230085216747,652.300481659874
22770,12,2013-01-10,1.6417654808959157,2.5057883179622302,756.6231884057971
2517,3,2013-01-08,1.6603098927294397,3.8937226857369898,630.7957886372666
33438,19,2013-01-10,1.6596686404689276,2.5448618338417397,677.8851905018242
22755,16,2013-01-13,1.752933421226104,3.064748406943528,707.7085475719622
16863,21,2013-01-13,1.7100753128150388,3.274351538872098,626.0961276166755
17727,10,2013-01-13,1.7190161899926666,2.6457939865741524,537.2053929034805
28177,18,2013-09-04,1.6969869042126557,2.644806047485535,827.1871029563118
31220,19,2013-09-05,1.7187700192184496,2.6151877001921795,697.2230941704036
22989,13,2013-09-05,1.715777110792118,2.8041467658445356,802.2960546348254
5699,2,2013-09-05,1.7127566239691174,3.3128987541673984,619.3891910861555
20905,0,2013-09-06,1.7268596029657977,3.1239296818942837,666.6571155226022
21853,14,2013-09-03,1.7120303848441862,2.979757927973274,817.7624582437194
9109,9,2013-09-02,1.7165440772862004,3.657694587770334,589.7372927873531
24159,8,2013-09-06,1.6200173848255308,2.5938942009189114,769.0443313051037
27266,22,2013-09-24,1.7185872515220422,3.085314310863347,700.7178537372552
21125,23,2013-09-24,1.7083550295857988,3.2958272189349076,694.9461775147929
31326,21,2013-09-27,1.7731277533039647,2.90346293813446,741.2978037413012
21814,12,2013-09-25,1.6777757403502338,2.7403300632621317,941.3176858897956
28825,22,2013-04-30,1.7171552471812663,3.077309627059853,667.5173980919341
34852,20,2013-04-12,1.7308045449328588,2.6687309193159647,666.1236657867554
24157,13,2013-04-12,1.670488885209256,2.699981785817779,889.66634929834
35952,19,2013-04-12,1.7202937249666221,2.4632190142412105,709.4550511793502
10713,0,2013-04-30,1.667320078409409,3.553861663399604,645.1697937085784
22933,13,2013-04-16,1.6695155452840884,2.749967732089125,855.1053939737496
23435,15,2013-04-09,1.7176445487518668,2.7699091103050977,835.1004480477918
3934,3,2013-11-27,1.6695475343162176,3.853088459583122,688.1337061514997
22411,23,2013-11-26,1.7302217660970058,3.089274463433136,712.6234438445406
25489,14,2013-11-27,1.6959472713719643,2.6299407587586767,958.7794342657617
21528,13,2013-11-29,1.7801003344481605,2.5499182460052063,670.7511148272018
6270,6,2013-11-28,1.681499202551834,4.526880382775122,679.8800637958533
21789,14,2013-11-29,1.7993024002937261,2.7223130937629088,712.9562623342053
23775,15,2013-04-14,1.7698002103049422,3.335409043112514,870.3427549947423
